,,,travel,,My job involves a lot of travel.,سفر,میانہِ نوکری منٛز چُھ واریاہ سفر شٲمِل۔,سفر,میرے کام میں بہت زیادہ سفر شامل ہے۔,,,,,,
,,,traveller,,Some of those travellers are here today.,مُسافِر، سفر کرن وول,تِمو منٛز چھِ کیٚنٛہہ مُسافِر ییٚتہِ از موجود۔,مسافر,ان میں سے کچھ مسافر آج یہاں موجود ہیں۔,,,,,,
,,,fellow traveller,,He passed the time chatting with fellow travellers.,سۭتۍ سفر کرن وول,تٔمۍ گُزور وقت سۭتۍ سفر کرن والیٚن سۭتۍ کتھ باتھ کران۔,ساتھی مسافر، ہم راہ,اس نے ساتھی مسافروں کے ساتھ گفتگو کرکے وقت گزارا۔,,,,,,
,,,travelogue,,This is your travelogue .,سفر نامہٕ,یہِ چُھ چون سفر نامہٕ۔,سفر نامہ,یہ آپ کا سفر نامہ ہے۔,,,,,,
,,,travel,,He travels across the country,سٲر کرُن,سُہ چُھ سٲرسی مُلکس سٲر کران۔,سیر و سیاحت کرنا,وہ پورے ملک میں سیر و سیاحت کرتا ہے,,,,,,
,,,T- shirt,,I like your white tee shirt.,ٹی شٲٹ,مےٚ چھےٚ چٲنۍ سفیٖد ٹی شٲٹ خۄش کران۔,ٹی شرٹ,مجھے آپ کی سفید ٹی شرٹ پسند ہے۔,,,,,,
,,,twirl,,He twirled the basketball on his finger.,نژناوُن,تٔمۍ نژنٲو باسکیٚٹ بال پنٛنہِ اوٚنٛگجہِ پٮ۪ٹھ۔,گھمانا,ٹام نے باسکیٹ بال کو اپنی انگلی پر گھمایا۔,,,,,,
,,,tolerant,,Her parents are very tolerant.,برداشت کرن وول,تٔمۍ سُنٛد مول موج چُھ واریاہ برداشت کرن وول۔,صابِر، برداشت کرنے والا، روادار,"اس کے والدین بہت صابر ہیں۔
",,,,,,
,,,tray,,He placed the glasses on the tray.,مجمہٕ,تٔمۍ تُھٲوۍ گِلاس مجمس پیٚٹھ۔,ٹرے,"اس نے گلاس ٹرے پر رکھ گئے۔ 
",,,,,,
,,,teacher,,The teacher was staring at her.,وۄستاد,وۄستاد اوس تس مُدٲیی گٔنٛڈِتھ وٕچھان۔,استاد,استاد اسے گھور رہا تھا۔,,,,,,
,,,treacherous,,"Her stepmother was a treacherous, selfish woman.",غٲر ذِموار، خطرناک,تٔمۍ سٕنٛز وۄرٕ موج ٲس غٲر ذِموار، خۄد غرض زنان۔,غدار، خطرناک,"اس کی سوتیلی ماں ایک غدار، خود غرض عورت تھی۔ 
",,,,,,
,,,treacherously,,Two of their camps were treacherously attacked,خطرناک پٲٹھۍ,تِمن ہِنٛدیٚن دۄن خۭمن ہیٚٹھ اوس خطرناک پٲٹھۍ حملہٕ کرنہٕ آمُت۔,خطرناک طریقے سے,ان کے دو خیمہ گاہوں پر انتہٲیی خطرناک طریقے سے حملہ کیا گیا۔,,,,,,
,,,treachery,,Her father threw her into prison for her treachery.,غدٲری,تٔمۍ سٕنٛزِ غدٲری کِنۍ ترٛٲو سۄ پنٕنۍ مٲلۍ قٲد خانس منٛز۔,غداری,"اس کے باپ نے اسے اس کی غداری کی وجہ سے جیل میں ڈال دیا۔ 
",,,,,,
,,,treacle,,Add two spoons of treacle to the cup of milk.,شیٖرٕ,دۄدٕ پیٛالس منٛز ترٛٲیِو زٕ چمچہٕ شیٖرٕ۔,شیرہ، راب,"دودھ کے کپ میں دو چمچ شیرہ ڈال دیں۔ 
",,,,,,
,,,tread,,"Sorry, did I tread on your bag?",کھۄر ترٛاوُن,معٲفی گژھِ دِنۍ، مےٚ ترٛووا تُہنٛدِس بستس پیٚٹھ کھۄر؟,پاؤں رکھنا یا ڈالنا,معاف کیجئے گا، میں نے آپ کے بیگ پر پاؤں ڈال دیا؟,,,,,,
,,,tread,,I heard his tread on the stairs.,پکُن,مےٚ بوٗز ہیٚرِ پیٚٹھ تٔمۍ سٕنٛدِ پکنٕچ آواز۔,چلنا,"میں نے سیڑھیوں پر اس کے چلنے کی آواز سنی۔ 
",,,,,,
,,,tread upon,,Be careful not to tread upon the flowers.,لتہٕ موٚنٛڈ کرُن,ہیٚس کٔرِو یِنہٕ پوشن لتہٕ موٚنٛڈ کٔرِو۔,کچلنا,ہوشیار رہیں کہ پھولوں کو نہ کچلیں۔,,,,,,
,,,treason,,Treason in this country is still punishable by death.,غدٲری، بےٚ وفٲیی,یتھ مُلکس منٛز چُھ وٕنہِ تہِ غدٲری ہُنٛد سزا موت۔,بغاوت، غداری,"اس ملک میں آج بھی بغاوت کی سزا موت ہے۔
",,,,,,
,,,treasure,,These treasures are of great value.,خزانہٕ,یِم خزانہٕ چھِ سیٚٹھا قۭمتۍ۔,خزانہ,یہ خزانے بہت قیمتی ہیں۔,,,,,,
,,,treasure,,He treasures your letters.,قدر کرٕنۍ,سُہ چُھ چانیٚن چِٹھیٚن قدر کران۔,قدر کرنا,"وہ آپ کے خطوط کی قدر کرتا ہے۔ 
",,,,,,
,,,treasurer,,He agreed to act as treasurer.,خزانٛچی,تٔمۍ کوٚر خزانٛچی سٕنٛدِس طورس پیٚٹھ کٲم کرنس آنٛکار۔,خزانچی، خزانہ دار,وہ خزانچی کی حیثیت سے کام کرنے پر راضی ہوگیا۔,,,,,,
,,,treasury,,The fees are deposited into the state's treasury.,خزانہٕ,فیٖس چُھ رِیاستہٕ کِس خزانس منٛز جمع کرنہٕ یِوان۔,خزانہ، سرشتہ مال,فیس ریاست کے خزانے میں جمع کی جاتی ہے۔,,,,,,
,,,treat,,She treats the horse cruelly.,سلوٗک کرُن,سۄ چھےٚ گُرس سۭتۍ بد سلوٗک کران۔,سلوک کرنا,وہ گھوڑے کے ساتھ بے دردانہٕ سلوک کرتی ہے۔,,,,,,
,,,treat,,I should treat my family better.,پیش یُن,مےٚ پزِ پنٛنِس عیالس سۭتۍ جان پٲٹھۍ پیش یُن۔,پیش آنا,"مجھے اپنے خاندان سے بہتر طریقے سے پیش آنا چاہیے۔ 
",,,,,,
,,,treatment,,This type of ailment needs special treatment.,علاج,امہِ قٕسمٕچہِ بیٚمایرِ چھےٚ خاص علاجِچ ضروٗرت آسان۔,علاج,"اس قسم کی بیماری کو خصوصی علاج کی ضرورت ہوتی ہے۔ 
",,,,,,
,,,treatise,,This is a treatise on science.,مقالہٕ (ۭکُنہِ خاص موضوٗعس پیٚٹھ),یہِ چُھ ساینَسس پیٚٹھ اکھ مقالہٕ۔,صحیفہ، مقالہ,"یہ سائنس پر ایک صحیفہ ہے۔
",,,,,,
,,,treaty,,Both sides have agreed to sign the treaty,مُعہادٕ,دۄشوٕیو دَریو چُھ مُہادس پٮ۪ٹھ دستخط کرنس پٮ۪ٹھ اتِفاق کوٚرمُت۔,معاہدہ، سمجھوتہ,دونوں فرقوں نے معاہدے پر دستخط کرنے پر اتفاق کیا ہے۔,,,,,,
,,,treaty of peace,,They have transgressed the treaty of peace.,صلحہ نامہٕ,تِمو چھےٚ صلحہ نامس خٕلاف ورزی کٔرمٕژ۔,امن کا معاہدہ,"انہوں نے امن کے معاہدے کی وعدہ خلافی کی ہے۔ 
",,,,,,
,,,treble,,We will treble the sale this year.,ترٚےٚ گۄنہٕ بڑاوُن,یُہُس بڑاوو أسۍ خریٖدٲری ترٛےٚ گۄنہٕ۔,تین گنا بڑھنا یا اضافہ کرنا,"ہم اس سال فروخت میں تین گنا اضافہ کریں گے۔ 
",,,,,,
,,,tree,,The tree fell down.,کُل,کُل پیوٚو پتھر۔,درخت,درخت نیچے گر گیا۔,,,,,,
,,,treetop,,"He climbed to the treetop, ate the apples.",کُلیُک پیٚٹھیُم حِصہٕ,سُہ کھوٚت کُلہِ کِس پیٚٹھمِس حِصس، کھیین ژوٗنٛٹۍ۔,درخت کا سب سے اونچا حصہ,وہ درخت کے سب سے اونچے حصے پر چڑھ گیا، سیب کھا لیے۔,,,,,,
,,,tree trunk,,The tree trunk was hollow inside.,گۄڈ,کُلیُک گۄڈ چُھ أنٛدٕرۍ کھۄکُھر۔,درخت کا تنا,"درخت کا تنا اندر سے کھوکھلا تھا۔ 
",,,,,,
,,,trek,,We did an eight hour trek yesterday.,پہاڑن پیٚٹھ پیدل سفر کرُن,اسہِ کوٚر راتھ پہاڑن پیٚٹھ ٲٹھن گٲنٛٹن پیدل سفر۔,پیدل پہاڑوں پر سفر کرنا,"ہم نے کل آٹھ گھنٹے پیدل پہاڑوں پر سفر کیا۔
",,,,,,
,,,trek,,It's a long trek into town.,سفر,یہِ چُھ شہرس منٛز اکھ زیوٗٹھ سفر۔,بیل گاڑی میں سفر,"یہ شہر میں ایک لمبا بیل گاڑی کاسفر ہے.
",,,,,,
,,,tremble,,He felt the earth tremble under him.,اَلُن,تٔمِس باسیوو کھۄرن تل زمیٖن اَلان۔,ہلنا,اسے اپنے پاوں تَلے زمین ہلتی محسوس ہوئی۔,,,,,,
,,,tremble,,The leaves trembled in the trees.,الہ ڈلہٕ گژُھن,کُلٮ۪ن پٮ۪ٹھ اوس پنہٕ ؤتھرن الہ ڈلہٕ گژھان۔,ہلنا، ڈگمگانا,درختوں پر پتے ہِل رہے تھے۔,,,,,,
,,,tremble,,Her lips trembled and a tear ran down her face.,تھر تھرٕ وۄتھٕنۍ,تٔمۍ سٕنٛدیٚن وٕٹھن گٔیہِ تھرٕ تھرٕ تہٕ ووٚتُھس اکھ اوٚش قطرٕ ۔,تھرتھرانا، کانپنا,اس کے ہونٹ تھرتھرا رہے تھے اور ایک آنسو اس کے چہرے سے گر گیا۔,,,,,,
,,,trembling,,The phone slipped out of my trembling hands.,تھرٕ تھرٕ وول,فون ژوٚل میانیو تھرٕ تھرٕ والیو اتھو منٛزٕ نیٖرِتھ۔,"کانپتے ہوئے 
",فون میرے کانپتے ہوئے ہاتھوں سے پھسل گیا۔,,,,,,
,,,tremendous,,They charge a tremendous amount of money.,واریاہ زیادٕ,تِم چھِ واریاہ زیادٕ رۄپیہِ ہٮ۪وان۔,بہت زیادہ,"وہ بہت زیادہ رقم لیتے ہیں۔ 
",,,,,,
,,,tremendous,,We went to a tremendous party.,زبردست,أسۍ گٔیہِ أکِس زبردست دعوتہِ منٛز۔,زبردست,"ہم ایک زبردست دعوت میں گئے۔
",,,,,,
,,,tremor,,I heard a tremor in her voice.,تھرٕ تھرٕ,مےٚ بوٗز تٔمۍ سٕنزِ آواز منٛز تھرٕ تھرٕ۔,تھرتھراہٹ، لرزش,میں نے اس کی آواز میں تھرتھراہٹ سنی۔,,,,,,
,,,tremulous,,He spoke with a tremulous voice.,تھرٕ تھرٕ وول,تٔمۍ کٔر تھرٕ تھرٕ واجنہِ آوازِ منٛز کتھ۔,لرزتا ہوا,اس نے لرزتی ہوئی آواز میں بات کی۔,,,,,,
,,,trench,,They were busy trenching the fields.,نٲلۍ کھنٕنۍ، خندق کھنُن,تِم ٲسۍ کھہن منٛز نٲلۍ کھنٛنس منٛز آوٕرۍ۔,خندق بنانا,"وہ کھیتوں میں خندق بنانے میں مصروف تھے۔ 
",,,,,,
,,,trench,,A trench was dug three and a half feet wide,خندُق,اکھ ساڈٕ ترٛےٚ فُٹہٕ کھوٚل خندُق اوس کھنٛنہٕ آمُت۔,خندق,ساڑھے تین فٹ چوڑی اکھ خندق کھودی گئی تھی۔,,,,,,
,,,trenchant,,His comment was trenchant and perceptive.,تیز,تٔمۍ سُنٛد تبصُرٕ اوس تیز تہٕ شعوٗری۔,تیز، سخت، پُر جوش,اس کا تبصرہ تیز اور عقلی تھا۔,,,,,,
,,,trend,,The trend of prices is still upwards.,رُحجان,قۭمتن ہُنٛد رُحجان چُھ وٕنہِ تہِ ہیوٚر کُنُے۔,رجحان,"قیمتوں کا رجحان اب بھی اوپر کی طرف ہے۔ 
",,,,,,
,,,trend,,The event changed the trend of public opinion.,رۄخ,ییٚمۍ واقعن بدلوو رایہِ عامُک رۄخ۔,میلان رخ,"اس واقعہ نے رائے عامہ کا میلان رخ بدل دیا۔ 
",,,,,,
,,,trepidation,,"With some trepidation, I opened the door.",گبراہٹ,تھوڑا گھبراہٹہٕ سان، مٕژروو مےٚ بر۔,گھبراہٹ,تھوڑی گھبراہٹ کے ساتھ میں نے دروازہ کھول دیا۔,,,,,,
,,,tress,,The cherry tress blossomed early this year.,کُل,گِلاس کُلیٚن درٛایہِ یُہُس سُلی پُھلَے۔,درخت,چیری کے درخت اس سال پہلے ہی کھلے۔,,,,,,
,,,tress,,She is combing her tresses.,زُلُف، کونٛکُل، لوٚٹھ,سۄ چھےٚ پنٛنیٚن زُلفن کنٛگُو کران۔,زلف، چوٹی,"وہ اپنی زلفوں کو کنگھی کر رہی ہے۔ 
",,,,,,
,,,trespass,,You're under arrest for trespassing.,خلاف ورزی,ژٕ چُھکھ خلاف ورزی خٲطرٕ گِرِفتار کرنہٕ یوان۔,خلاف ورزی، غیر قانونی داخلہ,آپ کو خلاف ورزی کے الزام میں گرفتارکیا جاتا ہے۔,,,,,,
,,,trial,,"She is in prison, awaiting trial.",مُقدِمٕچ پیشی,سۄ چھےٚ قٲد خانس منٛز مُقدِم چہِ پیشی پیٛاران۔,مقدمے کی سماعت,وہ جیل میں ہے، مقدمے کی سماعت کا انتظار کر رہی ہے۔,,,,,,
,,,trial,,His childhood had been full of trials.,مُصیٖبت، آزمٲیِش,تٔمۍ سُنٛد لۄکچار اوس مُصیٖبتو سۭتۍ بٔرِھ۔,آزمائش، تکلیف,ان کا بچپن آزمائشوں سے بھرا تھا۔,,,,,,
,,,triangle,,First cut the paper into a triangle.,ترٛکوٗن,گۄڈٕ ژٔٹِو کاغز أکِس ترٛکوٗنس منٛز۔,مثلث، سہ زاویائی شکل، تین زاوئے والا,پہلے کاغذ کو ایک مثلث میں کاٹ لیں۔,,,,,,
,,,tribal,,They would go back to their tribal lands.,قبٲیلی، نسلی,تِم گژھن پنٛنیٚن قبٲیلی علاقن منٛز واپس۔,قبائلی,وہ اپنے قبائلی علاقوں میں واپس چلے جائیں گے۔,,,,,,
,,,tribalism,,The tribalism was given much emphasis.,قبٲیلی تنظیم، قبٲلِیت,قبٲیلی تنظیمہِ پیٚٹھ آو سیٚٹھا زور دِنہٕ۔,قبائلیت,قبائلیت پر بہت زور دیا گیا۔,,,,,,
,,,tribe,,Our tribe is under a curse.,قبیٖلہٕ,سٲنس قٔبیٖلس چُھ بد دُعا دِنہٕ آمُت۔,قبیلہ، برادری,ہمارے قبیلے کو بد دُعا دی گئی ہے۔,,,,,,
,,,tribune,,The tribune has been very kind with his staff.,فوجی افسر,فوجی افسر چُھ پنٛنیٚن اہلکارن سۭتۍ واریاہ روادار روٗدمُت۔,فوجی افسر,فوجی افسر اپنے عملے کے ساتھ بہت مہربان رہا ہے۔,,,,,,
,,,tribunal,,They set up a tribunal to deal with the petty criminals.,خصوٗصی عدالت,تِمو کٔر لۄکٕٹۍ مُجرِم نِپٹاونہٕ خٲطرٕ اکھ خصوٗصی عدالت قٲیِم۔,مسند عدالت,انہوں نے چھوٹی چھوٹی مجرموں سے نمٹنے کے لئے ایک مسند عدالت قائم کی۔,,,,,,
,,,tribute,,The concert was a tribute to the musician.,خراجہِ عقیٖدت,محفِلہِ موسیقی آس موسیٖقار سٕنٛدِ خٲطرٕ اکھ خراجہِ عقیدت۔,خراج تحسین,محفلے موسیقی موسیقار کیلے خراج تحسین تھی۔,,,,,,
,,,tributary,,This stream is a tributary of the Ohio River.,معاون دٔریاو,یہِ نالہٕ چُھ اوہایو دٔریاوُک اکھ معاون دٔریاو۔,معاون ندی,یہ ندی دریائے اوہائیو کی ایک معاون ندی ہے۔,,,,,,
,,,trick,,She likes playing tricks on her friends.,چال,تٔمِس چھےٚ پنٛنٮ۪ن ویٚسن سۭتۍ چالہٕ کرنہِ خۄش کران۔,چال,وہ اپنے دوستوں پر چالیں کھیلنا پسند کرتی ہے۔,,,,,,
,,,trick,,She showed me all the tricks of the trade.,طریقہِ کار,تٔمۍ ہٲوۍ مےٚ تِجارتٕکۍ سٲری طریقہِ کار۔,طرز کار، تدبیر,اس نے مجھے تجارت کے تمام طرز کار دکھاے۔,,,,,,
,,,trick,,She has tricked him.,دوکھٕ دیُن,تٔمۍ چُھ تس دوکھٕ دیُتمُت۔,دھوکہ دینا,اس نے اسے دھوکہ دیا ہے۔,,,,,,
,,,trick,,He got the money from me by a trick.,دوکھٕ,تٔمۍ نی دوکھٕ سۭتۍ مےٚ نِش پونٛسہٕ۔,دھوکہ,اس نے دھوکھے سے مجھ سے پیسے لیے۔,,,,,,
,,,trickster,,Try to stay away from the tricksters.,دوکھٕ باز,دوکھٕ بازو نِش کٔرِو دوٗر روزنٕچ کوٗشِش۔,چالباز، فریبی,چالبازوں سے دور رہنے کی کوشش کریں۔,,,,,,
,,,tricky,,She is dealing with a tricky situation.,مُشکِل,سۄ چھےٚ أکِس مُشکِل صورتِحالس سۭتۍ لڑان۔,مشکل,وہ ایک مشکل صورتحال سے نمٹ رہی ہے۔,,,,,,
,,,tired,,I am so much tired.,تھوٚکمُت,بہٕ چُھس واریاہ تھوٚکمُت۔,تھکا ہوا,میں بہت تھکا ہوا ہوں۔,,,,,,
,,,triennial,,We signed a triennial contract yesterday.,ترٛیٚن ؤرِین ہُنٛد، ترٛیٚیہِ وٕہٕرۍ سپدن وول,اسہِ کوٚر راتھ أکِس ترٛیٚن ؤرِین ہِنٛدِس مُہادس پیٚٹھ دستخط۔,سہ سالہ,ہم نے کل ایک سہ سالہ معاہدے پر دستخط کیا۔,,,,,,
,,,trifle,,Don't trifle with the matter.,وقت ضایع کرُن,یتھ معاملس سۭتۍ مہ کٔرِو وقت ضایع۔,وقت برباد کرنا,اس معاملے کے ساتھ وقت برباد نہ کریں۔,,,,,,
,,,trifling,,The stormy waves caused trifling damage to the boat.,معموٗلی,طوٗٗفٲنی لہرو واتنوو ناوِ معموٗلی نۄقصان۔,معمولی، چھوٹے سا,طوفانی لہروں نے کشتی کو معمولی نقصان پہنچایا۔,,,,,,
,,,trig,,He is very trig.,صاف شفاف,سُہ چُُھ واریاہ صاف شفاف۔,صاف ستھرا,وہ بہت صاف ستھرا ہے۔,,,,,,
,,,trigger,,Smoke triggered the fire alarm.,وزُن,دٕہ سۭتۍ وٕزییہِ نار لگنٕچ گنٛٹی۔,بجنا، محرک,دھوئیں ںسے آگ کی گھنٹی بج گیی۔,,,,,,
,,,trigger,,Certain foods trigger his headaches.,وتُھن، کرُن,کینٛژو کھیٚنو سۭتۍ چُھ تس کلہٕ دود وتھان۔,ہونا، حرکت میں لانا,کچھ کھانے کی اشیاء سے اسکے سر میں درد ہوتا ہے,,,,,,
,,,trigon,,This bread is in trigon shape.,ترٛکوٗن,یہِژوٚٹ چھےٚ تِرٛکوٗن شکلہِ منٛز۔,تکون,یہ روٹی تکون شکل میں ہے۔,,,,,,
,,,take a photo,,Can you take a photo of us?,فوٹوٗ تُلن,ژٕ ہٮ۪ککھٕ اسہ فوٹۄٗ تُلِتھ؟,تصویر کھینٛچنا,کیا آپ ہماری تصویر کھینٛچ سکتے ہیں؟,,,,,,
,,,trill,,Some birds trill their songs.,لرزوٕنۍ آواز کڑٕنۍ,کیٚنٛٛہہ جاناوار چھِ لرزوٕنہ آواز کٔڑِتھ گٮ۪وان۔,آواز میں کھنک پیدا کرنا، لرزاں آواز میں گانا,کچھ پرندے آواز میں کھنک پیدا کرکے گاتے ہیں۔,,,,,,
,,,trim,,Trim rough edges with a sharp knife.,ژٹُن,پُھہر کوٗن ژٹُھکھ تیز شرٛاکہِ سۭتۍ۔,تراشنا,تیز چاقو سے کھردرے کناروں کو تراش دو ۔,,,,,,
,,,trim,,He trimmed his beard.,کاسُن,تٔمۍ کوس پنُن ریش۔,بنانا، کاٹنا,اس نے اپنی داڑھی بنایی۔,,,,,,
,,,trimming,,My hair needs trimming.,ژٹُن,مےٚ چھےٚ مس ژٹنٕچ ضروٗرت۔,کٹائی,میرے بالوں کو کٹائی کی ضرورت ہے۔,,,,,,
,,,trinity,,The famous trinity came to attend the party.,ترٛیٚن ہُنٛد دوٚر,مشہوٗر ترٛیٚن ہُنٛد دوٚر آو سالس منٛز شِرکت کرنہِ۔,تین کا گروہ، عیسائیوں کا عقیدہ تثلیث,مشہور تین کا گروہ دعوت میں شرکت کے لیے آیا تھا۔,,,,,,
,,,trinket,,"Before returning from vacation, I purchased a trinket for my daughter",لۄکُٹ وس، سستہٕ وس,چُھٹی پٮ۪ٹھٕ واپس یِنہٕ بروٚنٛہہ ہیوٚت مےٚ پنٛنہِ کورِ خٲطرٕ اکھ لۄکُٹ وس ۔,چھوٹا زیور,چھٹی سے واپس آنے سے پہلے ، میں نے اپنی بیٹی کے لئے ایک چھوٹا زیور خریدا۔,,,,,,
,,,trio,,The committee is headed by a trio of ministers.,ترٛےٚ,کمیٹی ہٕنٛز سربرٲہی چھِ ترٛےٚ وزیٖر کران۔,تین، تین کا مجموعہ,کمیٹی کی سربراہی تین وزراء کر رہے ہیں۔,,,,,,
,,,trip,,Our trip was really a success.,نژُن پھیرُن، سٲر,سون نژُن پھیرن روٗد پٔزۍ پٲٹھۍ کامیاب۔,سفر، سیر,ہمارا سفر واقعی کامیاب رہا۔,,,,,,
,,,trip,,Hoping you will have a pleasant trip!,سفر,وۄمید چھےٚ زِ تۄہہہِ روزِ خۄشوُن سفر!,تفریح,امید ہے کہ آپ کی تفریح خوشگوار ہوگی!,,,,,,
,,,triple,,The town's population has tripled in number.,ترٛۄگن گژُھن,قصبٕچ آبٲدی چھِ تعدادس منٛز ترٛۄگنہٕ گٔمٕژ۔,تین گنا بڑھنا,شہر کی آبادی تین گنا بڑھ گئی ہے۔,,,,,,
,,,tripod,,Make sure the tripod is stable.,تُرٛ زنٛگُل,یہِ کتھ بنٲیِو یقیٖنی زِ ترُ زنٛگُل چھُ ڈنٛجہِ۔,تپائی، تین پایوں والا,یقینی بنائیں کہ تپائی اچھی طرح سے متوازن ہے۔,,,,,,
,,,toffee,,I love toffee.,ماٹم، مِٹھایہِ پھوٚل,مےٚ چھِ ماٹم خۄش کران۔,ٹافی، بچوں کی میٹھائی,مجھے ٹافی پسند ہے۔,,,,,,
,,,trite,,The film is based on a trite story.,معموٗٗلی، عام، ؤسِتھ,فِلِم چھےٚ أکِس معموٗلی دلیٖلہِ پیٚٹھ مبنی۔,پرانا، دیرینہ، فرسودہ، گھٹیا,فلم ایک پرانی کہانی پر مبنی ہے۔,,,,,,
,,,triumphal,,He made a triumphal entry into the city.,فتح وول,تٔمۍ کوٚر شہرس منٛز فتح وول دٲخلہٕ۔,فتح مند,اس نے شہر میں فتح مند داخلہ کیا۔,,,,,,
,,,triumphant,,The captain's voice was triumphant.,فتح مند، کامیاب,کپتان سٕنٛز آواز ٲس فتح منٛد۔,فیروز مند، فاتح,کپتان کی آواز فیروز مند تھی۔,,,,,,
,,,triumphantly,,I told her triumphantly that I passed the exam.,فتح منٛدی سان,مےٚ ووٚن تٔمِس فتح منٛدی سان زِ مےٚ کوٚر اِمتِحان پاس۔,فاتحانہ انداز میں، فاتحانہ طور پر,میں نے اسے فاتحانہ انداز میں بتایا کہ میں نے امتحان پاس کر لیا ہے۔,,,,,,
,,,trivia,,She was not interested in the trivia of gossip.,غیر ضروٗری,سۄ ٲس نہٕ غٲر ضروٗری بکواسس منٛز دِلچسپی تھاوان۔,غیر اہم، غیر ضروری,اسے غیر اہم بکواس میں دلچسپی نہیں تھی۔,,,,,,
,,,trivial,,A trivial problem is easy to solve,معموٗلی,اکھ معموٗلی مسلہٕ چُھ حل کرُن سہل۔,معمولی,ایک معمولی مسئلہ حل کرنا آسان ہے۔,,,,,,
,,,trivialise,,He is trivializing the situation.,معموٗلی بناوُن، غٲر اہم بناوُن,سُہ چُھ صوٗرتحالس معموٗلی بناوان۔,ادنیٰ بنانا، معمولی بنانا، حقیر کرنا,وہ صورتحال کو ادنیٰ بنا رہا ہے۔,,,,,,
,,,troll,,That man knows how to troll.,واریاہو بِسلایو سۭتۍ گاڈٕ رٹنہِ,ہُمِس نفرس چھےٚ پَے زِ واریاہو بِسلایو سۭتۍ کِتھ کٔنۍ چھِ گاڈِ رٹان۔,ماہی گیری کی چھڑیوں سے مچھلی پکڑنا,وہ آدمی جانتا ہے کہِ ماہی گیری کی چھڑیوں سے مچھلی کیسے پکڑتے ہیں۔,,,,,,
,,,trolley,,They brought breakfast to the room on a trolley.,ٹرٛالی,تِمو اوٚن کُٹھِس منٛز ٹرٛالی پٮ۪ٹھ صُبحُک کھیٚن۔,ٹرالی,وہ کمرے میں ٹرالی پر ناشتہ لے آئے۔,,,,,,
,,,troop,,The kids trooped off to school.,روانہٕ گژُھن، نیرُن,شُرۍ گٔیہِ مدرسس کُن روانہٕ۔,روانہ ہونا,بچے اسکول روانہ ہوگئے۔,,,,,,
,,,troops,,Troops have been sent to defend the borders.,فوج,سرحدن ہِنٛز حفاظت کرنہٕ خٲطرٕ چُھ فوج سوزنہٕ آمُت۔,فوج,سرحدوں کی حفاظت کے لیے فوج بھیجی گئی ہے۔,,,,,,
,,,troop,,"The US is sending additional troops to the region. 
",لشکر,امریٖکہ چُھ علاقس منٛز علاوٕ لشکر سوزان۔,لشکر,امریکہ خطے میں اضافی لشکر بھیج رہا ہے۔,,,,,,
,,,tropical,,Runners had to acclimatize to the tropical conditions.,واریاہ گرم,دورن والیٚن پیٚیہِ واریاہن گرم حالاتن ہِنٛز ہٲل کرٕنۍ۔,بہت گرم، منطقہ حارہ کا,دوڑنے والوں کو بہت گرم حالات کے مطابق ہونا پڑا۔,,,,,,
,,,tropic of cancer,,Tropic of Cancer passes through the middle part of India.,خطہِ سرطان,خطہِ سرطان چُھ ہنٛدوستان کہِ مٔنٛزمہِ حِصہِ کِنۍ نیران۔,خط سرطان,خط سرطان ہندوستان کے درمیانی حصے سے گزرتا ہے۔,,,,,,
,,,tropic of capricorn,,The tropic of capricorn lies in north.,خطہِ جدی,خطہِ جدی چُھ شمالس منٛز واقع۔,خط جدی,خط جدی شمال میں واقع ہے۔,,,,,,
,,,trot,,The kids trotted throughout the day.,دورُن,شُرۍ ٲسۍ دٔے دۄہس دوران۔,دوڑنا,بچے دن بھر دوڑتے رہے۔,,,,,,
,,,trot,,Three dogs trot on the beach.,تیز تیز پکُن,ترٛےٚ ہوٗنۍ چھِ سمنٛدری بٔٹھِس پیٚٹھ تیز تیز پکان۔,ہلکی دوڑ لگانا,ساحل سمندر پر تین کتے ہلکی دوڑ لگا رہے ہیں۔,,,,,,
,,,trouble,,It is good to be with friends in trouble.,پریشٲنی، مُشکِل,پریشٲنی منٛز دوستن سۭتۍ روزُن چُھ جان۔,مشکل، تکلیف,مشکل میں دوستوں کے ساتھ ہونا اچھی بات ہے۔,,,,,,
,,,trouble,,I'm in a big trouble.,مصیبت,بہٕ چُھس أکِس بٔڑِس مُصبیتس منٛز۔,مصیبت,میں ایک بڑی مصیبت میں ہوں۔,,,,,,
,,,troubled,,It's a troubled relationship,کُھرۍ لد، پریشان کرن وول,یہِ چُھ اکھ کھُرۍ لد رِشتہٕ۔,پریشان کرنے والا، انتشار انگیز,یہ ایک پریشان کرنے وال رشتہ ہے۔,,,,,,
,,,trouble,,"Police is being deployed to prevent any trouble. 
",لڑٲے، تنازعہٕ,کُنہِ تہِ لڑایہِ رُکاونہٕ باپتھ چُھ پُلیٖس تعینات کرنہٕ یِوان۔,اضطراب,کسی بھی قسم کے اضطراب کو بچانے کے لیے پولیس کو تعینات کیا جا رہا ہے۔,,,,,,
,,,troublemaker,,He is a troublemaker.,مصیبت انن وول، پریشٲنی تُلن وول,سُہ چُھ مصیبت انن وول۔,مصیبت لانے والا,وہ مصیبت لانے والا ہے۔,,,,,,
